ID;Format;Title;Author_1;Author_2;Author_3;Author_4;Author_5;Author_Count;Journal_Name;Journal_Volume;Journal_Issue;Submission_Protocol;IPA;Data_Collection;Submission_Final;Review_Result;Submission_Revised;Submission_Acceptance;Publication;DOI;RR_Files;Additional_Links;Acceptance_Known;Pub_Year
414705;CR;What makes space-time interactions in human vision asymmetrical?;Homma, C.T.;Ashida, H.;;;;2;Frontiers in Psychology;6;;;;;15-2-2015;;;21-5-2015;8-6-2015;https://doi.org/10.3389/fpsyg.2015.00756;;;TRUE;2015
917549;CR;Four converging measures of temporal discounting and their relationships with intelligence, executive functions, thinking dispositions, and behavioral outcomes;Basile, A.G.;Toplak, M.E.;;;;2;Frontiers in Psychology;6;;;;;11-2-2015;;;15-5-2015;5-6-2015;https://doi.org/10.3389/fpsyg.2015.00728;;;TRUE;2015
592089;CR;Semantic-based crossmodal processing during visual suppression;Cox, D.;Wook Hong, S.;;;;2;Frontiers in Psychology;6;;;;;19-3-2015;;;14-5-2015;2-6-2015;https://doi.org/10.3389/fpsyg.2015.00722;;;TRUE;2015
896810;CR;Metacognition and confidence: comparing math to other academic subjects;Erickson, S.;Heit, E.;;;;2;Frontiers in Psychology;6;;;;;20-2-2015;;;18-5-2015;2-6-2015;https://doi.org/10.3389/fpsyg.2015.00742;;;TRUE;2015
951786;CR;Examination of mechanisms underlying enhanced memory performance in action video game players: a pilot study;Li, X.;Cheng, X.;Li, J.;Pan, Y.;Ku, Y.;6;Frontiers in Psychology;6;;;;;24-11-2014;;;3-6-2015;16-6-2015;https://doi.org/10.3389/fpsyg.2015.00843;;;TRUE;2015
790500;CR;Positional priming of visual pop-out search is supported by multiple spatial reference frames;Gokce, A.;Mueller, H.J.;Geyer, T.;;;3;Frontiers in Psychology;6;;;;;3-3-2015;;;2-6-2015;16-6-2015;http://dx.doi.org/10.3389/fpsyg.2015.00838;;;TRUE;2015
729236;CR;Motor interference in interactive contexts;Chinellato, E.;Castiello, U.;Sartori, L.;;;3;Frontiers in Psychology;6;;;;;19-3-2015;;;26-5-2015;11-6-2015;http://dx.doi.org/10.3389/fpsyg.2015.00791;;;TRUE;2015
758402;CR;Adjustment of speaker?s referential expressions to an addressee?s likely knowledge and link with theory of mind abilities;Achim, A.M.;Fossard, M.;Couture, S.;Achim, A.;;4;Frontiers in Psychology;6;;;;;24-3-2015;;;30-5-2015;17-6-2015;http://dx.doi.org/10.3389/fpsyg.2015.00823;;;TRUE;2015
415417;CR;Noncontextuality with marginal selectivity in reconstructing mental architectures;Zhang, R.;Dzhafarov, E.N.;;;;2;Frontiers in Psychology;6;;;;;31-3-2015;;;17-5-2015;17-6-2015;https://doi.org/10.3389/fpsyg.2015.00735;;;TRUE;2015
587874;RR;Can race really be erased? A pre-registered replication study;Voorspoels, W.;Bartlema, A.;Vanpaemel, W.;;;3;Frontiers in Psychology;5;;;;;22-7-2013;;;29-8-2014;16-9-2014;https://doi.org/10.3389/fpsyg.2014.01035;;;TRUE;2014
452020;CR;Linking attentional processes and conceptual problem solving: visual cues facilitate the automaticity of extracting relevant information from diagrams;Rouinfar, A.;Agra, E.;Larson, A.M.;Sanjay Rebello, N.;Loschky, L.C.;5;Frontiers in Psychology;5;;;;;24-7-2014;;;10-9-2014;29-9-2014;https://doi.org/10.3389/fpsyg.2014.01094;;;TRUE;2014
442965;CR;The effect of search mode on dimension weighting;Kumada, T.;;;;;1;Frontiers in Psychology;5;;;;;15-2-2014;;;3-9-2014;6-10-2014;https://doi.org/10.3389/fpsyg.2014.01054;;;TRUE;2014
341061;CR;Proportion congruency effects: instructions may be enough;Entel, O.;Tzelgov, J.;Bereby-Meyer, Y.;;;3;Frontiers in Psychology;5;;;;;29-6-2014;;;12-9-2014;6-10-2014;https://doi.org/10.3389/fpsyg.2014.01108;;;TRUE;2014
155098;CR;Task conflict in the Stroop task: When Stroop interference decreases as Stroop facilitation increases in a low task conflict context;Parris, B.A.;;;;;1;Frontiers in Psychology;5;;;;;4-8-2014;;;29-9-2014;20-10-2014;https://doi.org/10.3389/fpsyg.2014.01182;;;TRUE;2014
721649;CR;Leisure activity associated with cognitive ability level, but not cognitive change;Gow, A.J.;Avlund, K.;Mortensen, E.L.;;;3;Frontiers in Psychology;5;;;;;13-6-2014;;;26-9-2014;14-10-2014;http://dx.doi.org/10.3389/fpsyg.2014.01176;;;TRUE;2014
623903;CR;Even with time, conflict adaptation is not made of expectancies;Jimenez, L.;Mendez, A.;;;;2;Frontiers in Psychology;5;;;;;1-7-2014;;;1-9-2014;16-9-2014;https://doi.org/10.3389/fpsyg.2014.01042;;;TRUE;2014
226223;CR;Interference between face and non-face domains of perceptual expertise: a replication and extension;Curby, K.M.;Gauthier, I.;;;;2;Frontiers in Psychology;5;;;;;30-6-2014;;;11-8-2014;10-9-2014;http://dx.doi.org/10.3389/fpsyg.2014.00955;;;TRUE;2014
794198;CR;Expertise affects representation structure and categorical activation of grasp postures in climbing;Blasing, B.E.;Gueldenpenning, I.;Koester, D.;Schack, T.;;4;Frontiers in Psychology;5;;;;;8-5-2014;;;24-8-2014;15-9-2014;https://doi.org/10.3389/fpsyg.2014.01008;;;TRUE;2014
956101;RR;Number-induced shifts in spatial attention: a replication study;Zanolie, K.;Pecher, D.;;;;2;Frontiers in Psychology;5;;;;;31-5-2013;;;19-8-2014;10-9-2014;https://doi.org/10.3389/fpsyg.2014.00987;;;TRUE;2014
149135;CR;The componential processing of fractions in adults and children: effects of stimuli variability and contextual interference;Zhang, L.;Fang, Q.;Gabriel, F.C.;Szuecs, D.;;4;Frontiers in Psychology;5;;;;;10-6-2014;;;19-8-2014;8-9-2014;https://doi.org/10.3389/fpsyg.2014.00981;;;TRUE;2014
778256;CR;Possible involvement of oxytocin in modulating the stress response in lactating dairy cows;Sutherland, M.A.;Tops, M.;;;;2;Frontiers in Psychology;5;;;;;18-5-2014;;;10-8-2014;2-9-2014;https://doi.org/10.3389/fpsyg.2014.00951;;;TRUE;2014
793194;CR;Can taking the perspective of an expert debias human decisions? The case of risky and delayed gains;Bialek, M.;Sawicki, P.;;;;2;Frontiers in Psychology;5;;;;;31-5-2014;;;20-8-2014;4-9-2014;https://doi.org/10.3389/fpsyg.2014.00989;;;TRUE;2014
729202;CR;eCorsi: implementation and testing of the Corsi block-tapping task for digital tablets;Brunetti, R.;del Gatto, C.;Delogu, F.;;;3;Frontiers in Psychology;5;;;;;11-6-2014;;;6-8-2014;2-9-2014;https://doi.org/10.3389/fpsyg.2014.00939;;;TRUE;2014
424152;RR;Conscious and unconscious context-specific cognitive control;Schouppe, N.;de Ferrerre, E.;van Opstal, F.;Braem, S.;Notebaert, W.;5;Frontiers in Psychology;5;;;;;31-5-2013;;;14-5-2014;4-6-2014;https://doi.org/10.3389/fpsyg.2014.00539;;;TRUE;2014
870751;CR;Implicit learning modulates attention capture: evidence from an item-specific proportion congruency manipulation;Thomson, D.R.;Willoughby, K.;Milliken, B.;;;3;Frontiers in Psychology;5;;;;;3-4-2014;;;19-5-2014;4-6-2014;https://doi.org/10.3389/fpsyg.2014.00551;;;TRUE;2014
802055;CR;Evaluating visual and auditory contributions to the cognitive restoration effect;Emfield, A.G.;Neider, M.B.;;;;2;Frontiers in Psychology;5;;;;;3-2-2014;;;14-5-2014;5-6-2014;https://doi.org/10.3389/fpsyg.2014.00548;;;TRUE;2014
105528;CR;Increasing interpersonal trust through divergent thinking;Sellaro, R.;Hommel, B.;de Kwaadsteniet, E.W.;van de Groep, S.;Colzato, L.S.;5;Frontiers in Psychology;5;;;;;4-3-2014;;;20-5-2014;6-6-2014;https://doi.org/10.3389/fpsyg.2014.00561;;;TRUE;2014
549830;CR;Spontaneously spotting and applying shortcuts in arithmetic?a primary school perspective on expertise;Godau, C.;Haider, H.;Hansen, S.;Schubert, T.;Frensch, P.A.;6;Frontiers in Psychology;5;;;;;26-3-2014;;;19-5-2014;10-6-2014;https://doi.org/10.3389/fpsyg.2014.00556;;;TRUE;2014
476074;CR;Functional asymmetry and effective connectivity of the auditory system during speech perception is modulated by the place of articulation of the consonant ? A 7 T fMRI study;Specht, K.;Baumgartner, F.;Stadler, J.;Hugdahl, K.;Pollmann, S.;5;Frontiers in Psychology;5;;;;;11-12-2013;;;18-5-2014;11-6-2014;https://doi.org/10.3389/fpsyg.2014.00549;;;TRUE;2014
187590;CR;Embodied mental rotation: a special link between egocentric transformation and the bodily self;Kaltner, S.;Riecke, B.E.;Jansen, P.;;;3;Frontiers in Psychology;5;;;;;7-2-2014;;;8-5-2014;3-6-2014;http://dx.doi.org/10.3389/fpsyg.2014.00505;;;TRUE;2014
217631;CR;Contingent capture of involuntary visual attention interferes with detection of auditory stimuli;Ramke, M.R.;Harrris, J.;;;;2;Frontiers in Psychology;5;;;;;25-1-2014;;;13-5-2014;2-6-2014;https://doi.org/10.3389/fpsyg.2014.00528;;;TRUE;2014
7184;CR;Trait-based cue Utilization and initial skill acquisition: implications for models of the progression to expertise;Wiggins, M.W.;Brouwers, S.;Davies, J.;Loveday, T.;;4;Frontiers in Psychology;5;;;;;1-4-2014;;;15-5-2014;3-6-2014;https://doi.org/10.3389/fpsyg.2014.00541;;;TRUE;2014
291502;CR;The roles of scene priming and location priming in object-scene consistency effects;Heise, N.;Ansorge, U.;;;;2;Frontiers in Psychology;5;;;;;31-1-2014;;;11-5-2014;30-5-2014;https://doi.org/10.3389/fpsyg.2014.00520;;;TRUE;2014
535339;RR;Does listening to action-related sentences modulate the activity of the motor system? Replication of a combined TMS and behavioral study;Gianelli, C.;Della Volta, R.;;;;2;Frontiers in Psychology;5;;;;;12-6-2013;;;8-12-2014;5-1-2015;https://doi.org/10.3389/fpsyg.2014.01511;;;TRUE;2015
236356;CR;Effects of reducing the number of candidate tasks in voluntary task switching;Kleinsorge, T.;Scheil, J.;;;;2;Frontiers in Psychology;5;;;;;30-10-2014;;;15-12-2014;6-1-2015;https://doi.org/10.3389/fpsyg.2014.01555;;;TRUE;2015
785382;CR;Segmentation of dance movement: effects of expertise, visual familiarity, motor experience and music;Blasing, B.E.;;;;;1;Frontiers in Psychology;5;;;;;28-5-2014;;;5-12-2014;7-1-2015;https://doi.org/10.3389/fpsyg.2014.01500;;;TRUE;2015
766533;CR;How contrast situations affect the assignment of causality in symmetric physical settings;Beller, S.;Bender, A.;;;;2;Frontiers in Psychology;5;;;;;12-6-2014;;;4-12-2014;8-1-2015;https://doi.org/10.3389/fpsyg.2014.01497;;;TRUE;2015
557748;CR;Weighty data: importance information influences estimated weight of digital information storage devices;Schneider, I.K.;Parzuchowski, M.;Wojciszke, B.;Schwarz, N.;Koole, S.L.;5;Frontiers in Psychology;5;;;;;23-9-2014;;;12-12-2014;8-1-2015;https://doi.org/10.3389/fpsyg.2014.01536;;;TRUE;2015
880516;CR;The social-devaluation effect: interactive evaluation deteriorates likeability of objects based on daily relationship;Ariga, A.;;;;;1;Frontiers in Psychology;5;;;;;8-10-2014;;;15-12-2014;9-1-2015;http://dx.doi.org/10.3389/fpsyg.2014.01558;;;TRUE;2015
828297;CR;Toddlers infer unobserved causes for spontaneous events;Muentener, P.;Schulz, L.;;;;2;Frontiers in Psychology;5;;;;;30-6-2014;;;4-12-2014;23-12-2014;http://dx.doi.org/10.3389/fpsyg.2014.01496;;;TRUE;2014
383543;CR;Timing skills and expertise: discrete and continuous timed movements among musicians and athletes;Braun Janzen, T.;Thompson, W.F.;Ammirante, P.;Ranvaud, R.;;4;Frontiers in Psychology;5;;;;;1-6-2014;;;2-12-2014;23-12-2014;https://doi.org/10.3389/fpsyg.2014.01482;;;TRUE;2014
610646;CR;A task is a task is a task: putting complex span, n-back, and other working memory indicators in psychometric context;Schmiedek, F.;Lovden, M.;Lindenberger, U.;;;3;Frontiers in Psychology;5;;;;;29-8-2014;;;1-12-2014;23-12-2014;https://doi.org/10.3389/fpsyg.2014.01475;;;TRUE;2014
36753;CR;Walking boosts your performance in making additions and subtractions;Anelli, F.;Lugli, L.;Baroni, G.;Borgi, A.M.;Nicoletti, R.;5;Frontiers in Psychology;5;;;;;21-10-2014;;;28-11-2014;19-12-2014;http://dx.doi.org/10.3389/fpsyg.2014.01459;;;TRUE;2014
477649;RR;Is spacing really the friend of induction?;Verkoeijen, P.P.J.L.;Bouwmeester, S.;;;;2;Frontiers in Psychology;5;;;;;13-2-2014;;;10-3-2014;31-3-2014;https://doi.org/10.3389/fpsyg.2014.00259;;;TRUE;2014
797417;CR;Distractibility during retrieval of long-term memory: domain-general interference, neural networks and increased susceptibility in normal aging;Wais, P.E.;Gazzaley, A.;;;;2;Frontiers in Psychology;5;;;;;22-11-2013;;;17-3-2014;7-4-2014;https://doi.org/10.3389/fpsyg.2014.00280;;;TRUE;2014
385241;CR;Color priming in pop-out search depends on the relative color of the target;Becker, S.I.;Valuch, C.;Ansorge, U.;;;3;Frontiers in Psychology;5;;;;;24-1-2014;;;20-3-2014;8-4-2014;https://doi.org/10.3389/fpsyg.2014.00289;;;TRUE;2014
42461;CR;Random reward priming is task-contingent: the robustness of the 1-trial reward priming effect;?sgeirsson, A.G.;Kristjansson, A.;;;;2;Frontiers in Psychology;5;;;;;29-1-2014;;;25-3-2014;10-4-2014;https://doi.org/10.3389/fpsyg.2014.00309;;;TRUE;2014
120159;CR;Parallel effects of processing fluency and positive affect on familiarity-based recognition decisions for faces;Duke, D.;Fiacconi, C.M.;Kohler, S.;;;3;Frontiers in Psychology;5;;;;;4-12-2013;;;29-3-2014;22-4-2014;https://doi.org/10.3389/fpsyg.2014.00328;;;TRUE;2014
755270;CR;Attention to advertising and memory for brands under alcohol intoxication;Orquin, J.L.;Jeppesen, H.B.;Scholderer, J.;Haugtvedt, C.;;4;Frontiers in Psychology;5;;;;;11-11-2013;;;24-2-2014;25-3-2014;https://doi.org/10.3389/fpsyg.2014.00212;;;TRUE;2014
489098;CR;Switching between global and local levels: the level repetition effect and its hemispheric asymmetry;Keita, L.;Bedoin, N.;Burack, J.A.;Lepore, F.;;4;Frontiers in Psychology;5;;;;;2-11-2013;;;7-3-2014;25-3-2014;https://doi.org/10.3389/fpsyg.2014.00252;;;TRUE;2014
631397;CR;Differences in cerebral cortical anatomy of left- and right-handers;Guadalupe, T.;Willems, R.M.;Zwiers, M.P.;Vasquez, A.A.;Francks, C.;11;Frontiers in Psychology;5;;;;;10-1-2014;;;11-3-2014;28-3-2014;https://doi.org/10.3389/fpsyg.2014.00261;;;TRUE;2014
606125;CR;Distraction during learning with hypermedia: difficult tasks help to keep task goals on track;Scheiter, K.;Gerjets, P.;Heise, E.;;;3;Frontiers in Psychology;5;;;;;28-11-2013;;;12-3-2014;27-3-2014;https://doi.org/10.3389/fpsyg.2014.00268;;;TRUE;2014
548005;CR;Human haptic perception is interrupted by explorative stops of milliseconds;Grunwald, M.;Muniyandi, M.;Kim, H.;Kim, J.;Krause, F.;7;Frontiers in Psychology;5;;;;;9-9-2013;;;21-3-2014;9-4-2014;https://doi.org/10.3389/fpsyg.2014.00292;;;TRUE;2014
235695;RR;Measuring the crowd within again: a pre-registered replication study;Steegen, S.;Dewitte, L.;Tuerlinckx, F.;Vanpaemel, W.;;4;Frontiers in Psychology;5;;;;;10-6-2013;;;3-7-2014;28-7-2014;https://doi.org/10.3389/fpsyg.2014.00786;;;TRUE;2014
227067;CR;Visual appearance interacts with conceptual knowledge in object recognition;Cheung, O.S.;Gauthier, I.;;;;2;Frontiers in Psychology;5;;;;;26-3-2014;;;6-7-2014;29-7-2014;https://doi.org/10.3389/fpsyg.2014.00793;;;TRUE;2014
679789;CR;The role of ANS acuity and numeracy for the calibration and the coherence of subjective probability judgments;Winman, A.;Juslin, P.;Lindskog, M.;Nilsson, H.;Kerimi, N.;5;Frontiers in Psychology;5;;;;;22-4-2014;;;17-7-2014;5-8-2014;https://doi.org/10.3389/fpsyg.2014.00851;;;TRUE;2014
450099;CR;Sequential modulations of the Simon effect depend on episodic retrieval;Spape, M.M.;Hommel, B.;;;;2;Frontiers in Psychology;5;;;;;13-6-2014;;;18-7-2014;8-8-2014;https://doi.org/10.3389/fpsyg.2014.00855;;;TRUE;2014
597510;CR;The production effect in memory: multiple species of distinctiveness;Icht, M.;Mama, Y.;Algom, D.;;;3;Frontiers in Psychology;5;;;;;12-2-2014;;;24-7-2014;11-8-2014;https://doi.org/10.3389/fpsyg.2014.00886;;;TRUE;2014
159349;CR;Cognition-emotion interactions: patterns of change and implications for math problem solving;Trezise, K.;Reeve, R.A.;;;;2;Frontiers in Psychology;5;;;;;28-5-2014;;;14-7-2014;31-7-2014;https://doi.org/10.3389/fpsyg.2014.00840;;;TRUE;2014
274461;CR;Conflict adaptation is predicted by the cognitive, but not the affective alexithymia dimension;de Galan, M.;Sellaro, R.;Colzato, L.S.;Hommel, B.;;4;Frontiers in Psychology;5;;;;;21-1-2014;;;30-6-2014;22-7-2014;https://doi.org/10.3389/fpsyg.2014.00768;;;TRUE;2014
518210;CR;Multi-domain computerized cognitive training program improves performance of bookkeeping tasks: a matched-sampling active-controlled trial;Lampit, A.;Ebster, C.;Valenzuela, M.;;;3;Frontiers in Psychology;5;;;;;17-2-2014;;;6-7-2018;28-7-2014;https://doi.org/10.3389/fpsyg.2014.00794;;;TRUE;2014
803711;CR;Associative memory advantage in grapheme-color synesthetes compared to older, but not young adults;Pfeifer, G.;Rothen, N.;Ward, J.;Chan, D.;Sigala, N.;5;Frontiers in Psychology;5;;;;;1-5-2014;;;17-6-2014;14-7-2014;https://doi.org/10.3389/fpsyg.2014.00696;;;TRUE;2014
115159;CR;Effects of angular shift transformations between movements and their visual feedback on coordination in unimanual circling;Rieger, M.;Dietrich, S.;Prinz, W.;;;3;Frontiers in Psychology;5;;;;;12-3-2014;;;16-6-2014;7-7-2014;https://doi.org/10.3389/fpsyg.2014.00693;;;TRUE;2014
79107;RR;On the reliability of retrieval-induced forgetting;Rowland, C.A.;Bates, L.E.;DeLosh, E.L.;;;3;Frontiers in Psychology;5;;;;;1-6-2013;;;4-11-2014;21-11-2014;https://doi.org/10.3389/fpsyg.2014.01343;;;TRUE;2014
150827;CR;No level up: no effects of video game specialization and expertise on cognitive performance;Gobet, F.;Johnston, S.J.;Ferrufino, G.;Johnston, M.;Jones, M.B.;8;Frontiers in Psychology;5;;;;;31-5-2014;;;3-11-2014;28-11-2014;https://doi.org/10.3389/fpsyg.2014.01337;;;TRUE;2014
909018;CR;The role of visual awareness for conflict adaptation in the masked priming task: comparing block-wise adaptation with trial-by-trial adaptation;Hasegawa, K.;Takahashi, S.;;;;2;Frontiers in Psychology;5;;;;;24-7-2014;;;5-11-2014;25-11-2014;http://dx.doi.org/10.3389/fpsyg.2014.01347;;;TRUE;2014
596361;CR;Expert analogy use in a naturalistic setting;Kretz, D.R.;Krawczyk, D.C.;;;;2;Frontiers in Psychology;5;;;;;30-5-2014;;;3-11-2014;26-11-2014;https://doi.org/10.3389/fpsyg.2014.01333;;;TRUE;2014
987945;CR;Automatic attraction of visual attention by supraletter features of former target strings;Kyllingsbaek, S.;van Lommel, S.;Sorensen, T.A.;Bundesen, C.;;4;Frontiers in Psychology;5;;;;;12-8-2014;;;12-11-2014;27-11-2014;https://doi.org/10.3389/fpsyg.2014.01383;;;TRUE;2014
111508;CR;Transferring control demands across incidental learning tasks ? stronger sequence usage in serial reaction task after shortcut option in letter string checking;Gaschler, R.;Marewski, J.N.;Wenke, D.;Frensch, P.A.;;4;Frontiers in Psychology;5;;;;;1-7-2014;;;13-11-2014;28-11-2014;https://doi.org/10.3389/fpsyg.2014.01388;;;TRUE;2014
31942;CR;Unpacking a time interval lengthens its perceived temporal distance;Liu, Y.;Li, S.;Sun, Y.;;;3;Frontiers in Psychology;5;;;;;19-8-2014;;;5-11-2014;20-11-2014;https://doi.org/10.3389/fpsyg.2014.01345;;;TRUE;2014
137593;CR;Positivity effect in source attributions of arousal-matched emotional and non-emotional words during item-based directed forgetting;Gallant, S.N.;Yang, L.;;;;2;Frontiers in Psychology;5;;;;;13-8-2014;;;3-11-2014;18-11-2014;https://doi.org/10.3389/fpsyg.2014.01334;;;TRUE;2014
492745;CR;Resolved but not forgotten: Stroop conflict dredges up the past;Hazeltine, E.;Mordkoff, J.T.;;;;2;Frontiers in Psychology;5;;;;;9-9-2014;;;1-11-2014;20-11-2014;https://doi.org/10.3389/fpsyg.2014.01327;;;TRUE;2014
809084;CR;Sequential modulation of distractor-interference produced by semantic generalization of stimulus features;Wendt, M.;Luna-Rodriguez, A.;Jacobsen, T.;;;3;Frontiers in Psychology;5;;;;;1-7-2014;;;20-10-2014;14-11-2014;https://doi.org/10.3389/fpsyg.2014.01271;;;TRUE;2014
426579;RR;Revisiting Tverskys diagnosticity principle;Evers, E.R.K.;Lakens, D.;;;;2;Frontiers in Psychology;5;;;;;31-5-2013;;;22-7-2014;12-8-2014;https://doi.org/10.3389/fpsyg.2014.00875;;;TRUE;2014
87820;CR;Exploring a novel environment improves motivation and promotes recall of words;Schomaker, J.;van Bronkhorst, M.L.V.;Meeter, M.;;;3;Frontiers in Psychology;5;;;;;3-7-2014;;;1-8-2014;20-8-2014;http://dx.doi.org/10.3389/fpsyg.2014.00918;;;TRUE;2014
124885;CR;Effects of monitoring for visual events on distinct components of attention;Poth, C.H.;Petersen, A.;Bundesen, C.;Schneider, W.X.;;4;Frontiers in Psychology;5;;;;;29-4-2014;;;5-8-2014;21-8-2014;http://dx.doi.org/10.3389/fpsyg.2014.00930;;;TRUE;2014
115061;CR;Sex differences in the inference and perception of causal relations within a video game;Young, M.E.;;;;;1;Frontiers in Psychology;5;;;;;30-5-2014;;;1-8-2014;22-8-2014;https://doi.org/10.3389/fpsyg.2014.00926;;;TRUE;2014
